,Pair,Long Short Band,Foil Decay Band,Leverage,Gross return %,Net return %,Borrow paid ($),Max drawdown %,Worst day %,Trades,Rate source,Shares available,Borrow rate (used) %,Breakeven borrow rate % (annualized),Min margin cushion ($),Stopped,De-risks
314,ERX / XLE,0.025,0.05,2,2.748697746440986,-3.2025814871198723,595.1279233560858,-3.707512812902726,-1.2625799830165283,213,live,200000,6.268699999999989,2.8953038308042642,1848.6174906271344,False,0
315,ERX / XLE,0.025,0.075,2,2.7130502017755793,-3.256037971416787,596.9088173192366,-3.890752466049789,-1.2423889259003837,200,live,200000,6.268699999999989,2.849228777730518,1720.664090431279,False,0
316,ERX / XLE,0.025,0.1,2,2.7551869607633863,-3.203934311092418,595.9121271855804,-3.7928280513474437,-1.2838584762281149,193,live,200000,6.268699999999989,2.8983200228712014,1490.1973058455715,False,0
317,ERX / XLE,0.025,0.015,2,2.7747735384478083,-3.1637400972447014,593.851363569251,-3.735466790663166,-1.2466071155088327,277,live,200000,6.268699999999989,2.929053286317738,2125.3331281404735,False,0
318,ERX / XLE,0.05,0.01,2,2.7634432535954927,-3.1742815140046634,593.7724767600156,-3.7679239950030494,-1.2466071155088327,358,live,200000,6.268699999999989,2.917480584202902,2168.3766503822517,False,0
319,ERX / XLE,0.05,0.025,2,2.7342547514779607,-3.2120576387960287,594.6312390273989,-3.7759982142918607,-1.2468651662113814,182,live,200000,6.268699999999989,2.8824961817722694,2075.8514121074986,False,0
320,ERX / XLE,0.05,0.05,2,2.102931449781819,-3.8483477837790394,595.1279233560858,-4.252527413014805,-1.2638899620826425,95,live,200000,6.268699999999989,2.2150945808267273,1811.5184368499386,False,0
321,ERX / XLE,0.05,0.075,2,2.191058060018816,-3.77803011317355,596.9088173192366,-4.28670095147107,-1.2748930217428471,111,live,200000,6.268699999999989,2.301035813564504,1661.1194612546005,False,0
322,ERX / XLE,0.05,0.1,2,2.4010664256829646,-3.5580548461728396,595.9121271855804,-4.062041106147369,-1.2838584762281149,96,live,200000,6.268699999999989,2.525802784676565,1514.2480325415236,False,0
323,ERX / XLE,0.05,0.015,2,2.7669398650169206,-3.1715737706755895,593.851363569251,-3.7433004640940535,-1.2466071155088327,276,live,200000,6.268699999999989,2.920784054040311,2124.549760797385,False,0
324,ERX / XLE,0.075,0.01,2,2.7634432535954927,-3.1742815140046634,593.7724767600156,-3.7679239950030494,-1.2466071155088327,358,live,200000,6.268699999999989,2.917480584202902,2168.3766503822517,False,0
325,ERX / XLE,0.075,0.025,2,2.7342547514779607,-3.2120576387960287,594.6312390273989,-3.7759982142918607,-1.2468651662113814,182,live,200000,6.268699999999989,2.8824961817722694,2075.8514121074986,False,0
326,ERX / XLE,0.075,0.05,2,2.4074729657012166,-3.543806267859642,595.1279233560858,-4.058202463323098,-1.2638899620826425,87,live,200000,6.268699999999989,2.5358792938138306,1937.1835693464136,False,0
327,ERX / XLE,0.075,0.075,2,2.8147653758505973,-3.1543227973417696,596.9088173192366,-3.826640695335897,-1.2038812430497756,50,live,200000,6.268699999999989,2.9560494332851928,1861.1258025680163,False,0
328,ERX / XLE,0.075,0.1,2,1.7643843572270006,-4.194736914628804,595.9121271855804,-4.8114598267872655,-1.3174475223710003,69,live,200000,6.268699999999989,1.856044828687368,1436.7674170977589,False,0
329,ERX / XLE,0.075,0.015,2,2.7669398650169206,-3.1715737706755895,593.851363569251,-3.7433004640940535,-1.2466071155088327,276,live,200000,6.268699999999989,2.920784054040311,2124.549760797385,False,0
330,ERX / XLE,0.1,0.01,2,2.7634432535954927,-3.1742815140046634,593.7724767600156,-3.7679239950030494,-1.2466071155088327,358,live,200000,6.268699999999989,2.917480584202902,2168.3766503822517,False,0
331,ERX / XLE,0.1,0.025,2,2.7342547514779607,-3.2120576387960287,594.6312390273989,-3.7759982142918607,-1.2468651662113814,182,live,200000,6.268699999999989,2.8824961817722694,2075.8514121074986,False,0
332,ERX / XLE,0.1,0.05,2,2.4074729657012166,-3.543806267859642,595.1279233560858,-4.058202463323098,-1.2638899620826425,87,live,200000,6.268699999999989,2.5358792938138306,1937.1835693464136,False,0
333,ERX / XLE,0.1,0.075,2,3.7787918672191965,-2.1902963059731695,596.9088173192366,-2.822842933314066,-1.2038812430497756,43,live,200000,6.268699999999989,3.968464175889061,1963.5105086226922,False,0
334,ERX / XLE,0.1,0.1,2,4.071616457493878,-1.8875048143619262,595.9121271855804,-2.8131216873361358,-1.2190075660800297,30,live,200000,6.268699999999989,4.283138557296572,1783.3706740495982,False,0
335,ERX / XLE,0.1,0.015,2,2.7669398650169206,-3.1715737706755895,593.851363569251,-3.7433004640940535,-1.2466071155088327,276,live,200000,6.268699999999989,2.920784054040311,2124.549760797385,False,0
336,QLD / QQQ,0.005,0.01,2,6.984344854327464,6.477438952802029,50.6905901525436,-0.33244865894905273,-0.33244865894905273,400,live,3200000,0.5353,7.375569685163565,2458.813713868931,False,0
337,QLD / QQQ,0.005,0.025,2,6.992455713824223,6.484289852254023,50.81658615702001,-0.33244865894905384,-0.33244865894905384,399,live,3200000,0.5353,7.365826448955653,2377.481933610985,False,0
338,QLD / QQQ,0.005,0.05,2,6.977276368229054,6.467090619195533,51.01857490335209,-0.34790560279715466,-0.34790560279715466,397,live,3200000,0.5353,7.320737686202245,2252.5584268424373,False,0
339,QLD / QQQ,0.005,0.075,2,6.963543110173405,6.452693226947513,51.08498832258925,-0.34857622828980195,-0.34857622828980195,396,live,3200000,0.5353,7.2968297522885415,2019.5537632511841,False,0
340,QLD / QQQ,0.005,0.1,2,7.039127881965553,6.524465814335461,51.46620676300921,-0.3548849563639544,-0.3548849563639544,397,live,3200000,0.5353,7.3213966837835835,1887.634693506543,False,0
341,QLD / QQQ,0.005,0.015,2,6.97590633228129,6.468715318670792,50.71910136104961,-0.33244865894905384,-0.33244865894905384,397,live,3200000,0.5353,7.362517393768177,2423.375040554648,False,0
342,QLD / QQQ,0.0075,0.01,2,6.944799101111672,6.437893199586236,50.6905901525436,-0.33244865894905273,-0.33244865894905273,348,live,3200000,0.5353,7.333808794961438,2467.5819756047786,False,0
343,QLD / QQQ,0.0075,0.025,2,6.936650425742371,6.428484564172172,50.81658615702001,-0.33244865894905384,-0.33244865894905384,355,live,3200000,0.5353,7.307041369182859,2386.972977078871,False,0
344,QLD / QQQ,0.0075,0.05,2,6.96135979409826,6.451174045064738,51.01857490335209,-0.34790560279715466,-0.34790560279715466,353,live,3200000,0.5353,7.304037607557643,2251.7343563912873,False,0
345,QLD / QQQ,0.0075,0.075,2,6.9246846268895075,6.413834743663616,51.084988322589254,-0.34857622828980195,-0.34857622828980195,350,live,3200000,0.5353,7.2561114379952745,2018.602491569407,False,0
346,QLD / QQQ,0.0075,0.1,2,7.014388565246435,6.499726497616343,51.46620676300921,-0.3548849563639544,-0.3548849563639544,354,live,3200000,0.5353,7.295665321259191,1887.2394704942699,False,0
347,QLD / QQQ,0.0075,0.015,2,6.943722356342947,6.43653134273245,50.71910136104961,-0.33244865894905384,-0.33244865894905384,352,live,3200000,0.5353,7.328549752667531,2422.977680361476,False,0
348,QLD / QQQ,0.01,0.01,2,6.911540396150359,6.404634494624924,50.6905901525436,-0.33244865894905273,-0.33244865894905273,321,live,3200000,0.5353,7.298687119099675,2467.5819756047786,False,0
349,QLD / QQQ,0.01,0.025,2,6.901622978056402,6.393457116486203,50.81658615702001,-0.33244865894905384,-0.33244865894905384,327,live,3200000,0.5353,7.270143588036437,2386.972977078871,False,0
350,QLD / QQQ,0.01,0.05,2,6.917973301492538,6.407787552459017,51.01857490335209,-0.34790560279715466,-0.34790560279715466,320,live,3200000,0.5353,7.258515384453925,2252.1131398991747,False,0
351,QLD / QQQ,0.01,0.075,2,6.879789164150245,6.368939280924353,51.084988322589254,-0.34857622828980195,-0.34857622828980195,315,live,3200000,0.5353,7.209067204467087,2018.0209616540506,False,0
352,QLD / QQQ,0.01,0.1,2,6.94533909373297,6.430677026102878,51.46620676300921,-0.3548849563639544,-0.3548849563639544,316,live,3200000,0.5353,7.223846968157396,1886.6579405789134,False,0
353,QLD / QQQ,0.01,0.015,2,6.926891796800804,6.419700783190308,50.71910136104961,-0.33244865894905384,-0.33244865894905384,329,live,3200000,0.5353,7.310786428237205,2422.977680361476,False,0
354,QLD / QQQ,0.025,0.01,2,6.956223143719131,6.449317242193696,50.6905901525436,-0.33244865894905273,-0.33244865894905273,310,live,3200000,0.5353,7.3458727500058965,2467.5819756047786,False,0
355,QLD / QQQ,0.025,0.025,2,7.189571225626803,6.681405364056603,50.81658615702001,-0.33244865894905384,-0.33244865894905384,166,live,3200000,0.5353,7.573467184879716,2405.4319468777176,False,0
356,QLD / QQQ,0.025,0.05,2,6.946310908968699,6.4361251599351785,51.018574903352075,-0.34790560279715466,-0.34790560279715466,179,live,3200000,0.5353,7.288247930513325,2256.9174185712363,False,0
357,QLD / QQQ,0.025,0.075,2,7.1443793180325965,6.633529434806705,51.084988322589254,-0.34308701827518917,-0.34308701827518917,167,live,3200000,0.5353,7.486321078890687,2041.4550447475704,False,0
358,QLD / QQQ,0.025,0.1,2,7.120044646853627,6.6053825792235354,51.466206763009204,-0.3492963995479431,-0.3492963995479431,165,live,3200000,0.5353,7.40555820834288,1917.10725146595,False,0
359,QLD / QQQ,0.025,0.015,2,6.8523494580445306,6.345158444434035,50.71910136104961,-0.33244865894905384,-0.33244865894905384,247,live,3200000,0.5353,7.232112885399403,2441.608340492565,False,0
360,QLD / QQQ,0.05,0.01,2,6.956223143719131,6.449317242193696,50.6905901525436,-0.33244865894905273,-0.33244865894905273,310,live,3200000,0.5353,7.3458727500058965,2467.5819756047786,False,0
361,QLD / QQQ,0.05,0.025,2,7.271630356895104,6.763464495324905,50.81658615702001,-0.33244865894905384,-0.33244865894905384,163,live,3200000,0.5353,7.659907963943843,2405.4319468777176,False,0
362,QLD / QQQ,0.05,0.05,2,7.622074082206614,7.111888333173094,51.01857490335208,-0.33737112808282743,-0.33737112808282743,73,live,3200000,0.5353,7.997276019438816,2342.843311868086,False,0
363,QLD / QQQ,0.05,0.075,2,7.443871396086473,6.933021512860581,51.084988322589254,-0.33802144724169464,-0.33802144724169464,98,live,3200000,0.5353,7.800147341059663,2040.311916306082,False,0
364,QLD / QQQ,0.05,0.1,2,7.67202064085841,7.1573585732283185,51.466206763009204,-0.3441391489689204,-0.3441391489689204,76,live,3200000,0.5353,7.979668421965867,1920.6424992639477,False,0
365,QLD / QQQ,0.05,0.015,2,6.8523494580445306,6.345158444434035,50.71910136104961,-0.33244865894905384,-0.33244865894905384,247,live,3200000,0.5353,7.232112885399403,2441.608340492565,False,0
366,QLD / QQQ,0.075,0.01,2,6.956223143719131,6.449317242193696,50.6905901525436,-0.33244865894905273,-0.33244865894905273,310,live,3200000,0.5353,7.3458727500058965,2467.5819756047786,False,0
367,QLD / QQQ,0.075,0.025,2,7.271630356895104,6.763464495324905,50.81658615702001,-0.33244865894905384,-0.33244865894905384,163,live,3200000,0.5353,7.659907963943843,2405.4319468777176,False,0
368,QLD / QQQ,0.075,0.05,2,7.806069294178056,7.295883545144536,51.01857490335208,-0.33737112808282743,-0.33737112808282743,69,live,3200000,0.5353,8.19032852463892,2342.843311868086,False,0
369,QLD / QQQ,0.075,0.075,2,7.701330936722759,7.190481053496867,51.084988322589254,-0.33786743447804835,-0.33786743447804835,42,live,3200000,0.5353,8.069929319343219,2131.14551043118,False,0
370,QLD / QQQ,0.075,0.1,2,7.179621363602238,6.664959295972148,51.466206763009204,-0.37418143018441924,-0.3592769240471762,56,live,3200000,0.5353,7.46752394951822,1893.2080912517868,False,0
371,QLD / QQQ,0.075,0.015,2,6.8523494580445306,6.345158444434035,50.71910136104961,-0.33244865894905384,-0.33244865894905384,247,live,3200000,0.5353,7.232112885399403,2441.608340492565,False,0
372,QLD / QQQ,0.1,0.01,2,6.956223143719131,6.449317242193696,50.6905901525436,-0.33244865894905273,-0.33244865894905273,310,live,3200000,0.5353,7.3458727500058965,2467.5819756047786,False,0
373,QLD / QQQ,0.1,0.025,2,7.271630356895104,6.763464495324905,50.81658615702001,-0.33244865894905384,-0.33244865894905384,163,live,3200000,0.5353,7.659907963943843,2405.4319468777176,False,0
374,QLD / QQQ,0.1,0.05,2,7.806069294178056,7.295883545144536,51.01857490335208,-0.33737112808282743,-0.33737112808282743,69,live,3200000,0.5353,8.19032852463892,2342.843311868086,False,0
375,QLD / QQQ,0.1,0.075,2,7.62936850979587,7.118518626569978,51.084988322589254,-0.33786743447804835,-0.33786743447804835,41,live,3200000,0.5353,7.9945226521424555,2131.14551043118,False,0
376,QLD / QQQ,0.1,0.1,2,7.0723579805890235,6.557695912958931,51.466206763009204,-0.5155686593715711,-0.34202205542103686,25,live,3200000,0.5353,7.355959308293791,2018.4202963641892,False,0
377,QLD / QQQ,0.1,0.015,2,6.8523494580445306,6.345158444434035,50.71910136104961,-0.33244865894905384,-0.33244865894905384,247,live,3200000,0.5353,7.232112885399403,2441.608340492565,False,0
378,SSO / SPY,0.005,0.01,2,6.328357035339853,5.619626469530821,70.87305658090331,-1.2009116036732115,-1.2009116036732115,379,live,2800000,0.7481,6.6798923688771605,2471.927860950431,False,0
379,SSO / SPY,0.005,0.025,2,6.332096228651955,5.621096438292721,71.09997903592347,-1.2009116036732115,-1.2009116036732115,376,live,2800000,0.7481,6.662507152443915,2331.342761631455,False,0
380,SSO / SPY,0.005,0.05,2,6.348325363175094,5.633070672022188,71.52546911529072,-1.2009116036732115,-1.2009116036732115,370,live,2800000,0.7481,6.639847683537961,2177.313604547873,False,0
381,SSO / SPY,0.005,0.075,2,6.291103542616964,5.576107294892272,71.49962477246922,-1.2008123593045734,-1.2008123593045734,371,live,2800000,0.7481,6.5823765861830585,2000.2522326187518,False,0
382,SSO / SPY,0.005,0.1,2,6.366646398948944,5.64882551470211,71.78208842468352,-1.2008123593045734,-1.2008123593045734,371,live,2800000,0.7481,6.635204234899218,1802.3126985085946,False,0
383,SSO / SPY,0.005,0.015,2,6.309625675904735,5.6001955491504045,70.94301267543308,-1.2009116036732115,-1.2009116036732115,374,live,2800000,0.7481,6.65355302817427,2420.334789465687,False,0
384,SSO / SPY,0.0075,0.01,2,6.313181940626815,5.604451374817783,70.87305658090331,-1.2009116036732115,-1.2009116036732115,322,live,2800000,0.7481,6.663874309402241,2478.2935630490383,False,0
385,SSO / SPY,0.0075,0.025,2,6.3290904553646445,5.6180906650054085,71.09997903592347,-1.2009116036732115,-1.2009116036732115,319,live,2800000,0.7481,6.659344536889414,2331.342761631455,False,0
386,SSO / SPY,0.0075,0.05,2,6.346120796836955,5.630866105684047,71.52546911529072,-1.2009116036732115,-1.2009116036732115,309,live,2800000,0.7481,6.6375418810064115,2187.832151766137,False,0
387,SSO / SPY,0.0075,0.075,2,6.278284687831462,5.56328844010677,71.49962477246922,-1.2008123593045734,-1.2008123593045734,309,live,2800000,0.7481,6.568964228711881,1999.3073764829815,False,0
388,SSO / SPY,0.0075,0.1,2,6.3707918501923615,5.652970965945526,71.78208842468354,-1.2008123593045734,-1.2008123593045734,312,live,2800000,0.7481,6.639524549539345,1802.2670663590143,False,0
389,SSO / SPY,0.0075,0.015,2,6.323141023000016,5.613710896245686,70.94301267543308,-1.2009116036732115,-1.2009116036732115,323,live,2800000,0.7481,6.667805074684104,2420.334789465687,False,0
390,SSO / SPY,0.01,0.01,2,6.315068832264381,5.606338266455349,70.87305658090331,-1.2009116036732115,-1.2009116036732115,266,live,2800000,0.7481,6.665866016409333,2480.9231673646664,False,0
391,SSO / SPY,0.01,0.025,2,6.3064716171794934,5.5954718268202575,71.09997903592347,-1.2009116036732115,-1.2009116036732115,271,live,2800000,0.7481,6.635545440074263,2331.342761631455,False,0
392,SSO / SPY,0.01,0.05,2,6.332005239165123,5.616750548012217,71.52546911529072,-1.2009116036732115,-1.2009116036732115,257,live,2800000,0.7481,6.622778120873255,2187.8733500508097,False,0
393,SSO / SPY,0.01,0.075,2,6.265846694722563,5.5508504469978694,71.49962477246922,-1.2008123593045734,-1.2008123593045734,259,live,2800000,0.7481,6.555950366507179,1999.3072157469105,False,0
394,SSO / SPY,0.01,0.1,2,6.369304029555983,5.6514831453091485,71.78208842468352,-1.2008123593045734,-1.2008123593045734,262,live,2800000,0.7481,6.637973969662804,1801.8505419444755,False,0
395,SSO / SPY,0.01,0.015,2,6.311562588123596,5.602132461369265,70.94301267543308,-1.2009116036732115,-1.2009116036732115,268,live,2800000,0.7481,6.655595518303015,2420.334789465687,False,0
396,SSO / SPY,0.025,0.01,2,6.277964385225731,5.569233819416699,70.87305658090331,-1.2009116036732115,-1.2009116036732115,259,live,2800000,0.7481,6.626700446066069,2480.9231673646664,False,0
397,SSO / SPY,0.025,0.025,2,6.278691902637283,5.567692112278048,71.09997903592347,-1.2009116036732115,-1.2009116036732115,123,live,2800000,0.7481,6.606316170627465,2369.4081780869237,False,0
398,SSO / SPY,0.025,0.05,2,6.377024596524253,5.6617699053713455,71.52546911529072,-1.2009116036732115,-1.2009116036732115,118,live,2800000,0.7481,6.669864818320955,2191.0731687214884,False,0
399,SSO / SPY,0.025,0.075,2,6.351110234163366,5.636113986438675,71.49962477246922,-1.2008123593045734,-1.2008123593045734,121,live,2800000,0.7481,6.645161539375078,2002.4866974802972,False,0
400,SSO / SPY,0.025,0.1,2,6.27160129373143,5.553780409484595,71.78208842468354,-1.2008123593045734,-1.2008123593045734,124,live,2800000,0.7481,6.536149937687141,1825.6569109622014,False,0
401,SSO / SPY,0.025,0.015,2,6.393832560921663,5.684402434167331,70.94301267543308,-1.2009116036732115,-1.2009116036732115,186,live,2800000,0.7481,6.742349892453728,2440.372440463346,False,0
402,SSO / SPY,0.05,0.01,2,6.277964385225731,5.569233819416699,70.87305658090331,-1.2009116036732115,-1.2009116036732115,259,live,2800000,0.7481,6.626700446066069,2480.9231673646664,False,0
403,SSO / SPY,0.05,0.025,2,6.235464299062707,5.524464508703472,71.09997903592347,-1.2009116036732115,-1.2009116036732115,119,live,2800000,0.7481,6.560832936071515,2369.4081780869237,False,0
404,SSO / SPY,0.05,0.05,2,6.454836561062488,5.739581869909582,71.52546911529072,-1.2009116036732115,-1.2009116036732115,44,live,2800000,0.7481,6.751249996763091,2259.5398439086075,False,0
405,SSO / SPY,0.05,0.075,2,6.805406616903239,6.090410369178548,71.49962477246922,-1.2008123593045734,-1.2008123593045734,58,live,2800000,0.7481,7.120491479929621,2001.2376375478489,False,0
406,SSO / SPY,0.05,0.1,2,6.655365133998313,5.937544249751476,71.78208842468354,-1.2008123593045734,-1.2008123593045734,49,live,2800000,0.7481,6.936101701705382,1788.8409885620567,False,0
407,SSO / SPY,0.05,0.015,2,6.393832560921663,5.684402434167331,70.94301267543308,-1.2009116036732115,-1.2009116036732115,186,live,2800000,0.7481,6.742349892453728,2440.372440463346,False,0
408,SSO / SPY,0.075,0.01,2,6.277964385225731,5.569233819416699,70.87305658090331,-1.2009116036732115,-1.2009116036732115,259,live,2800000,0.7481,6.626700446066069,2480.9231673646664,False,0
409,SSO / SPY,0.075,0.025,2,6.235464299062707,5.524464508703472,71.09997903592347,-1.2009116036732115,-1.2009116036732115,119,live,2800000,0.7481,6.560832936071515,2369.4081780869237,False,0
410,SSO / SPY,0.075,0.05,2,6.454836561062488,5.739581869909582,71.52546911529072,-1.2009116036732115,-1.2009116036732115,44,live,2800000,0.7481,6.751249996763091,2259.5398439086075,False,0
411,SSO / SPY,0.075,0.075,2,6.26749282403829,5.552496576313598,71.49962477246922,-1.2008123593045734,-1.2008123593045734,30,live,2800000,0.7481,6.557672710288724,2127.83212646219,False,0
412,SSO / SPY,0.075,0.1,2,6.181584614640332,5.463763730393498,71.78208842468352,-1.2008123593045734,-1.2008123593045734,36,live,2800000,0.7481,6.442336175638817,1818.2386724033913,False,0
413,SSO / SPY,0.075,0.015,2,6.393832560921663,5.684402434167331,70.94301267543308,-1.2009116036732115,-1.2009116036732115,186,live,2800000,0.7481,6.742349892453728,2440.372440463346,False,0
414,SSO / SPY,0.1,0.01,2,6.277964385225731,5.569233819416699,70.87305658090331,-1.2009116036732115,-1.2009116036732115,259,live,2800000,0.7481,6.626700446066069,2480.9231673646664,False,0
415,SSO / SPY,0.1,0.025,2,6.235464299062707,5.524464508703472,71.09997903592347,-1.2009116036732115,-1.2009116036732115,119,live,2800000,0.7481,6.560832936071515,2369.4081780869237,False,0
416,SSO / SPY,0.1,0.05,2,6.454836561062488,5.739581869909582,71.52546911529072,-1.2009116036732115,-1.2009116036732115,44,live,2800000,0.7481,6.751249996763091,2259.5398439086075,False,0
417,SSO / SPY,0.1,0.075,2,6.172370383952894,5.457374136228202,71.49962477246922,-1.2008123593045734,-1.2008123593045734,28,live,2800000,0.7481,6.4581461775910505,2127.83212646219,False,0
418,SSO / SPY,0.1,0.1,2,5.8152503717378226,5.097429487490987,71.78208842468354,-1.2008123593045734,-1.2008123593045734,21,live,2800000,0.7481,6.0605492241447605,1943.7833409329578,False,0
419,SSO / SPY,0.1,0.015,2,6.393832560921663,5.684402434167331,70.94301267543308,-1.2009116036732115,-1.2009116036732115,186,live,2800000,0.7481,6.742349892453728,2440.372440463346,False,0
420,NVDL / NVDA,0.005,0.01,2,17.904159040395964,13.12578643325954,477.8372607136423,-0.5777600109995769,-0.536989569358405,457,live,800000,5.0457,18.905812228876105,2499.0443749999995,False,0
421,NVDL / NVDA,0.005,0.025,2,17.865838748157223,13.086503473375958,477.9335274781265,-0.5777034919159212,-0.536838681597584,455,live,800000,5.0457,18.861548183748827,2445.497674404711,False,0
422,NVDL / NVDA,0.005,0.05,2,17.86805136957589,13.082246666662614,478.58047029132774,-0.5814468355498229,-0.536838681597584,457,live,800000,5.0457,18.838384011070865,2228.725136511959,False,0
423,NVDL / NVDA,0.005,0.075,2,18.014151557638623,13.226408163617151,478.7743394021474,-0.6054291068663349,-0.5337242723088422,457,live,800000,5.0457,18.98472767522964,2024.6617982609087,False,0
424,NVDL / NVDA,0.005,0.1,2,17.911179548062556,13.113150324196916,479.802922386564,-0.603747961443363,-0.536838681597584,456,live,800000,5.0457,18.83574159909911,1789.757370590154,False,0
425,NVDL / NVDA,0.005,0.015,2,17.906100782444476,13.128355678811667,477.77451036328085,-0.5778543796767429,-0.5369895693584056,455,live,800000,5.0457,18.910345938983404,2444.96815845355,False,0
426,NVDL / NVDA,0.0075,0.01,2,17.897833265290835,13.119460658154411,477.8372607136423,-0.5777600109995769,-0.536989569358405,436,live,800000,5.0457,18.899132556512278,2499.0443749999995,False,0
427,NVDL / NVDA,0.0075,0.025,2,17.874265420322356,13.094930145541092,477.9335274781265,-0.5777034919159212,-0.536838681597584,434,live,800000,5.0457,18.87044449616448,2445.497674404711,False,0
428,NVDL / NVDA,0.0075,0.05,2,17.87231546674569,13.086510763832413,478.58047029132774,-0.5814468355498229,-0.536838681597584,439,live,800000,5.0457,18.842879671973318,2228.725136511959,False,0
429,NVDL / NVDA,0.0075,0.075,2,18.00906225123585,13.221318857214376,478.77433940214746,-0.6054291068663349,-0.5337242723088422,439,live,800000,5.0457,18.97936416444739,2024.6617982609087,False,0
430,NVDL / NVDA,0.0075,0.1,2,17.911120274168916,13.113091050303277,479.80292238656403,-0.603747961443363,-0.536838681597584,437,live,800000,5.0457,18.83567926553023,1789.757370590154,False,0
431,NVDL / NVDA,0.0075,0.015,2,17.89990065610091,13.122155552468104,477.77451036328085,-0.5778543796767429,-0.5369895693584056,434,live,800000,5.0457,18.90379808496165,2444.96815845355,False,0
432,NVDL / NVDA,0.01,0.01,2,17.921423376961986,13.143050769825562,477.8372607136423,-0.5777600109995769,-0.536989569358405,421,live,800000,5.0457,18.924042423583206,2499.0443749999995,False,0
433,NVDL / NVDA,0.01,0.025,2,17.863006219224435,13.083670944443169,477.9335274781265,-0.6116111974398097,-0.536838681597584,413,live,800000,5.0457,18.85855779064718,2445.497674404711,False,0
434,NVDL / NVDA,0.01,0.05,2,17.886295763765474,13.100491060852196,478.58047029132774,-0.6153545410737138,-0.536838681597584,416,live,800000,5.0457,18.85761917536964,2228.725136511959,False,0
435,NVDL / NVDA,0.01,0.075,2,18.002306827447622,13.214563433426148,478.77433940214746,-0.6054291068663349,-0.5337242723088422,420,live,800000,5.0457,18.972244768313754,2024.6617982609087,False,0
436,NVDL / NVDA,0.01,0.1,2,17.911167481494207,13.113138257628568,479.80292238656403,-0.6300718526938807,-0.536838681597584,417,live,800000,5.0457,18.835728909663292,1789.757370590154,False,0
437,NVDL / NVDA,0.01,0.015,2,17.867697748675017,13.089952645042208,477.77451036328085,-0.6117620852006315,-0.5369895693584056,418,live,800000,5.0457,18.869789110754283,2444.96815845355,False,0
438,NVDL / NVDA,0.025,0.01,2,18.003687224267434,13.225314617131012,477.8372607136423,-0.5777600109995762,-0.5369895693584044,414,live,800000,5.0457,19.01090854484993,2499.0443749999995,False,0
439,NVDL / NVDA,0.025,0.025,2,18.245660431741147,13.466325156959883,477.9335274781265,-0.6116111974398108,-0.536838681597584,313,live,800000,5.0457,19.262538312851486,2462.850339175837,False,0
440,NVDL / NVDA,0.025,0.05,2,18.116657616251207,13.330852913337926,478.58047029132774,-0.6153545410737127,-0.536838681597584,315,live,800000,5.0457,19.100490932835985,2228.725136511959,False,0
441,NVDL / NVDA,0.025,0.075,2,18.29253022642413,13.504786832402656,478.77433940214746,-0.5765780398119432,-0.5337242723088422,313,live,800000,5.0457,19.278104979210678,2019.43819438204,False,0
442,NVDL / NVDA,0.025,0.1,2,18.198462447541136,13.400433223675495,479.80292238656403,-0.6300718526938807,-0.536838681597584,306,live,800000,5.0457,19.137853832740575,1787.9037982381797,False,0
443,NVDL / NVDA,0.025,0.015,2,17.911695884145278,13.133950780512471,477.77451036328085,-0.6117620852006315,-0.5369895693584056,375,live,800000,5.0457,18.916254836180592,2462.3208232246743,False,0
444,NVDL / NVDA,0.05,0.01,2,18.003687224267434,13.225314617131012,477.8372607136423,-0.5777600109995762,-0.5369895693584044,414,live,800000,5.0457,19.01090854484993,2499.0443749999995,False,0
445,NVDL / NVDA,0.05,0.025,2,18.18304853295202,13.403713258170754,477.9335274781265,-0.6116111974398108,-0.536838681597584,310,live,800000,5.0457,19.19643689088444,2450.9095621074557,False,0
446,NVDL / NVDA,0.05,0.05,2,17.15374630167041,12.36794159875713,478.58047029132774,-0.6590386295581516,-0.5368386815975833,198,live,800000,5.0457,18.085288282167276,2289.7933493879927,False,0
447,NVDL / NVDA,0.05,0.075,2,17.84611011204296,13.058366718021489,478.77433940214746,-0.6202621282963827,-0.5337242723088422,215,live,800000,5.0457,18.807632402517076,1992.131687863427,False,0
448,NVDL / NVDA,0.05,0.1,2,17.14986947589052,12.351840252024882,479.80292238656403,-0.6716358478173322,-0.536838681597584,202,live,800000,5.0457,18.035133255145848,1775.9364290955746,False,0
449,NVDL / NVDA,0.05,0.015,2,17.911695884145278,13.133950780512471,477.77451036328085,-0.6117620852006315,-0.5369895693584056,375,live,800000,5.0457,18.916254836180592,2462.3208232246743,False,0
450,NVDL / NVDA,0.075,0.01,2,18.003687224267434,13.225314617131012,477.8372607136423,-0.5777600109995762,-0.5369895693584044,414,live,800000,5.0457,19.01090854484993,2499.0443749999995,False,0
451,NVDL / NVDA,0.075,0.025,2,18.18304853295202,13.403713258170754,477.9335274781265,-0.6116111974398108,-0.536838681597584,310,live,800000,5.0457,19.19643689088444,2450.9095621074557,False,0
452,NVDL / NVDA,0.075,0.05,2,17.416295704538662,12.630491001625382,478.58047029132774,-0.6590386295581516,-0.5368386815975833,193,live,800000,5.0457,18.36209554955241,2289.7933493879927,False,0
453,NVDL / NVDA,0.075,0.075,2,15.323347999592057,10.535604605570581,478.77433940214746,-0.932254959875629,-0.8210122568602651,126,live,800000,5.0457,16.148947560157186,2141.663080452061,False,0
